tweet_id,creation_date,text,username,name,follower_count,following_count,number_of_tweets,is_verified,is_blue_verified,location,favorite_count,retweet_count,quote_count,reply_count,retweet,video_view_count,in_reply_to_status_id,quoted_status_id
1640814094822383617,Tue Mar 28 20:32:19 +0000 2023,"Grateful to all the first responders and volunteers working to help those impacted by the Mississippi tornadoes.

If you're looking for ways to help, here's how you can support folks right now.
https://t.co/VLcqX67eSD",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",6347,970,31,304,False,,,
1640485381459025920,Mon Mar 27 22:46:08 +0000 2023,"We are failing our children. Guns are now the leading cause of death for children in the U.S.

Michelle and I mourn with the students and families of the Covenant School today. https://t.co/8X9qKKzB9d",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",121908,23262,2182,16822,False,2826094.0,,
1639039698675937281,Thu Mar 23 23:01:30 +0000 2023,"I hope their stories inspire you to help us protect the Affordable Care Act, so Americans everywhere can continue to get the care they need when they need it.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",3004,362,27,547,False,,1639039601623851009,
1639039601623851009,Thu Mar 23 23:01:07 +0000 2023,"To celebrate the 13th anniversary of the Affordable Care Act, @POTUS and I surprised some folks whose lives have been changed by the law. 

Paul, Mukta, and Sarah — thank you for sharing your powerful stories with us. https://t.co/0I6xZpx3wu",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",12584,2045,152,859,False,442808.0,,
1638956751910215711,Thu Mar 23 17:31:54 +0000 2023,"I know so many of you have a story of how access to health care changed your life, in big ways or small. 

At the @ObamaFoundation, we’re collecting stories that demonstrate the very real impact of the ACA. I’d love to hear yours. https://t.co/i8RjcMoV1u",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",4501,641,33,318,False,,1638956750886805506,
1638956750886805506,Thu Mar 23 17:31:54 +0000 2023,"Since 2010, the ACA has provided more than 40 million Americans access to health care, expanded Medicaid to 40 states to cover millions of low-income adults under 65, and protected more than 100 million people with preexisting conditions from losing their health insurance.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",4583,662,33,179,False,,1638956749804675109,
1638956749804675109,Thu Mar 23 17:31:54 +0000 2023,"Thirteen years ago today, I signed the Affordable Care Act into law.

The night the ACA passed was incredibly meaningful, because we knew the law would have a profound impact on the lives of millions of people. 

And it has.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",31373,4063,443,4440,False,,,
1638673385097150464,Wed Mar 22 22:45:54 +0000 2023,"At the @ObamaFoundation, we’ve been working to support the next generation of leaders tackling this issue, many of whom are on the front lines of the climate crisis—leaders across sectors, borders, and industries will be necessary to act with enough speed to meet the moment.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",2274,283,10,161,False,,1638673383926669317,
1638673383926669317,Wed Mar 22 22:45:54 +0000 2023,It's also important to note that @POTUS and his administration have taken historic steps that move us closer than before to meeting the moment. That should give us hope that more progress can be achieved.,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",2563,321,14,177,False,,1638673382890717184,
1638673382890717184,Wed Mar 22 22:45:54 +0000 2023,The impacts of climate change are why we pushed so hard for the Paris Agreement during my time in office—no nation is immune from the harmful effects of this crisis and we all have a role to play in addressing it.,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",1338,225,5,45,False,,1638673381556977668,
1638673381556977668,Wed Mar 22 22:45:53 +0000 2023,"This week's climate report from the IPCC is an urgent reminder of the limited window we have to deal with the climate crisis. In order to limit temperature rise to 1.5 degrees, it will require everyone to do their part. https://t.co/o4uQD5XrpC",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",8886,1957,176,1499,False,,,
1638262294302846977,Tue Mar 21 19:32:23 +0000 2023,".@BChesky, @MichelleObama, and I created The Voyager Scholarship to support the next generation of leaders looking to pursue careers in public service.

If you're a rising college junior in the United States, I hope you'll apply by this Wednesday, 3/22: https://t.co/rbtrjAlgPe https://t.co/zops5nmgj5",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",5971,1066,61,494,False,691919.0,,
1638201720575606787,Tue Mar 21 15:31:41 +0000 2023,"And if you’re looking for ways to help out in your community, sign up to volunteer with @WisDems. https://t.co/ZIhxkfsYmq",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",2476,747,18,110,False,,1638201718188982278,
1638201718188982278,Tue Mar 21 15:31:40 +0000 2023,"Today is the first day of early voting in the Wisconsin Supreme Court election. It's going to be close, so don’t wait until April 4th. Make a plan to vote today and encourage your family and friends to do the same. Find your early vote location: https://t.co/Lo7Jj6piAN",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",13918,4697,221,887,False,,,
1637574955637383171,Sun Mar 19 22:01:08 +0000 2023,Here’s an example of a smart policy that gets rid of unnecessary college degree requirements and reduces barriers to good paying jobs. I hope other states follow suit! https://t.co/ik8SOeoMem,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",25930,3908,374,1202,False,,,
1636774433443528713,Fri Mar 17 17:00:09 +0000 2023,"From the O’Bama family to yours, Happy St. Patrick’s Day! https://t.co/MmoHRpisAv",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",60593,3279,384,2518,False,,,
1636125433426063361,Wed Mar 15 22:01:15 +0000 2023,"It’s the best time of year! My #MarchMadness brackets will get busted soon enough, but here are my picks. 

Who do you have winning it all? https://t.co/H3MdBkJCmY",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",11056,1207,655,1157,False,,,
1636062551896371202,Wed Mar 15 17:51:23 +0000 2023,"“Change starts when ordinary people decide they’re going to do extraordinary things.”

Listen to @BarackObama's moving reflections at a very special Obama Foundation 44 alumni event in Austin, TX. We’re so inspired by @bsw5020 and @sabrevaya, and their work through @IAmALSOrg. https://t.co/SyNWjpmsnV",ObamaFoundation,The Obama Foundation,1116241,88,3149,True,False,,4089,800,81,270,True,265294.0,,
1635838243898896392,Wed Mar 15 03:00:04 +0000 2023,"I signed into law the most significant gun safety reform in nearly three decades.
 
But Congress must do more.
 
Let’s pass universal background checks, eliminate immunity for gun manufacturers, and ban assault weapons. https://t.co/S75djegenL",POTUS,President Biden,30145597,13,5849,True,False,,17767,3365,597,7283,True,,,
1635393390379675652,Mon Mar 13 21:32:23 +0000 2023,"I'm incredibly proud and inspired by @BSW5020 and @Sabrevaya, their family, and the movement they've brought together to fight ALS. They've taken an incredibly challenging moment and are driving change. And they're not done yet.",bsw5020,Brian Wallach,153032,2712,11678,True,False,"Illinois, USA",7330,871,42,464,False,,,1635382367010562048
1634245908190601231,Fri Mar 10 17:32:41 +0000 2023,"For Women's History Month, I wanted to share the stories of Cary and Sharika—two women who've been building the Obama Presidential Center on the South Side of Chicago. I met them last year while visiting the site. Read their stories here: https://t.co/iSIl7dGFp8",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",5332,883,43,576,False,,,
1634207825927733248,Fri Mar 10 15:01:22 +0000 2023,.@DemRedistrict hasn’t just been fighting for fair maps — they’ve been fighting to give people everywhere a fair shot. Our democracy is stronger today because of their hard work. https://t.co/ZudD9hrqTL,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",4155,748,29,310,False,,,
1633574144791937026,Wed Mar 08 21:03:21 +0000 2023,"This International Women's Day, read how @MichelleObama, @MelindaGates and Amal Clooney are working together to help end child marriage. I'm proud of the work @GirlsAlliance is doing to take on issues like this to create a better world for girls everywhere.https://t.co/m49a4abtjk",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",8170,1375,71,529,False,,,
1632218360992743426,Sun Mar 05 03:15:57 +0000 2023,"Judy Heumann dedicated her life to the fight for civil rights—starting as a young organizer at Camp Jened and later helping lead the disability rights movement. Michelle and I were fortunate to work with Judy over the years, and are thinking of her family and friends. https://t.co/ODXtMMWfnV",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",16945,2798,174,898,False,,,
1631293304322097154,Thu Mar 02 14:00:06 +0000 2023,"“Fired up. Ready to go!” Edith Childs understands the power of a single voice, and she used those words to light up a room during my campaign stop in Greenwood, SC back in 2007.

I recently caught up with Edith, who just retired after 24 years in public service. Take a look: https://t.co/IhW6pqnAQR",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",22661,3311,411,1317,False,568272.0,,
1630615307759894638,Tue Feb 28 17:05:59 +0000 2023,"Real change happens one person, one community, one connection at a time. If you’re an emerging leader in Chicago, Detroit, or Jackson — I hope you’ll check out this new initiative to bring people from different backgrounds together to help solve local problems.",CivicNation,Civic Nation,3427,372,2224,True,False,"Washington, DC",7589,1358,69,772,False,229107.0,,1630583605603758080
1630336174509154304,Mon Feb 27 22:36:48 +0000 2023,"I’m so proud of the work we’ve done at @MBK_Alliance, and the young men who’ve been a part of this community. And we're not done yet. We’ll keep working to make sure even more boys and young men reach their full potential.",MBK_Alliance,My Brother's Keeper Alliance,46197,352,4343,True,False,,7283,930,41,484,False,,,1630268003873955840
1628055907040124928,Tue Feb 21 15:35:50 +0000 2023,"I’m excited to announce that 105 inspiring young people from across Africa, Asia-Pacific, and Europe will be joining the @ObamaFoundation Leaders program. 

I am so proud of all of you, and I can't wait to see what you do. https://t.co/ifQMoumj2Q",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",10259,1370,138,1143,False,373325.0,,
1627361243689254914,Sun Feb 19 17:35:30 +0000 2023,"Dr. Blank's four years serving in my administration was just one part of her extraordinary life. Whether in government or academia, she devoted her career to reducing inequality and increasing opportunities for others, and made everyone around her better. 
https://t.co/wMGjRAacfN",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",10192,1326,63,631,False,,,
1625495400470958082,Tue Feb 14 14:01:18 +0000 2023,"Happy Valentine’s Day to the one and only, @MichelleObama. You make every day feel like an adventure. https://t.co/NfywjrrDxb",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",432349,17706,1824,10345,False,,,
1625143593286438912,Mon Feb 13 14:43:21 +0000 2023,"Congratulations to the Kansas City @Chiefs, Patrick Mahomes, Travis Kelce and Andy Reid for a great Super Bowl win and for sustained excellence. And shout out to the @Eagles and Jalen Hurts—outstanding competitors with a bright future.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",29708,2091,96,693,False,,,
1622770990710235136,Tue Feb 07 01:35:28 +0000 2023,"The scale of devastation after the earthquakes in Türkiye and Syria is almost unimaginable. Michelle and I are thinking of the thousands of people who have been affected, including Syrian refugees. Here are some resources for anyone looking to help.",ObamaFoundation,The Obama Foundation,1116241,88,3149,True,False,,14144,2557,136,1168,False,,,1622735884914159617
1620905252533997568,Wed Feb 01 22:01:41 +0000 2023,"At my last Black History Month celebration at the White House, we had folks of all ages come together to celebrate—including Clark Reynolds. I hope we'll continue to build a brighter future for young people like him. https://t.co/H9NagqrqmW",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",12935,1604,81,627,False,,1620905250742730756,
1620905250742730756,Wed Feb 01 22:01:41 +0000 2023,"Black History Month is about the shared experience of all Black Americans whose lives have shaped, challenged, and ultimately strengthened America.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",45547,5919,321,3028,False,,,
1619398759175319553,Sat Jan 28 18:15:25 +0000 2023,"Along with mourning Tyre and supporting his family, it’s up to all of us to mobilize for lasting change. To learn more about how communities can reimagine public safety to prevent both crime and injustice, go to https://t.co/I39Nsel4vs.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",17468,3519,174,1146,False,,1619398691621584898,
1619398691621584898,Sat Jan 28 18:15:09 +0000 2023,"The vicious, unjustified beating of Tyre Nichols and his ultimate death at the hands of five Memphis police officers is just the latest, painful reminder of how far America still has to go in fixing how we police our streets. https://t.co/ITmrNNJhiT",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",108192,15832,887,6824,False,,,
1618981966891864065,Fri Jan 27 14:39:14 +0000 2023,"I asked Jeff Zients to handle some of our toughest challenges and, without fail, his leadership proved invaluable. He led my economic team as we pushed our most progressive economic policies, and I know he’ll serve @POTUS and the American people well in this new role.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",5777,786,32,365,False,,1618981965117652992,
1618981965117652992,Fri Jan 27 14:39:14 +0000 2023,"Being @WHCOS is never easy, but Ron Klain has done an outstanding job. From distributing millions of vaccines to passing a bipartisan infrastructure bill, Ron has helped @POTUS keep his promises.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",21646,2165,119,1664,False,,,
1618278826705813504,Wed Jan 25 16:05:13 +0000 2023,"Today we learned that more folks than ever before signed up for health insurance through the Affordable Care Act.

From Nov. 1 to Jan. 15, over 16.3 million Americans signed up – double the first ever ACA Open Enrollment.

Our efforts are delivering record-breaking results.",POTUS,President Biden,30145597,13,5849,True,False,,10532,2279,202,2203,True,,,
1618266306624749569,Wed Jan 25 15:15:28 +0000 2023,"We believe that if young people who are passionate about public service get financial aid for college, exposure to travel, and the networks they need to make a difference, the sky's the limit.

I hope you'll apply by March 22. https://t.co/IGJNIOwmkI",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",2703,458,23,234,False,,1618266190652084224,
1618266190652084224,Wed Jan 25 15:15:00 +0000 2023,".@Bchesky and I were excited to meet with the inaugural class of Voyager Scholarship recipients at our Summit last year.

And we're proud to announce that applications for the second class of Voyagers are now open: https://t.co/rbtrjAlgPe https://t.co/XCmwGPIBP4",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",5842,804,56,532,False,691919.0,,
1617175432541114368,Sun Jan 22 15:00:43 +0000 2023,I hope you’ll join with the activists who’ve been sounding the alarm on this issue for years — and act. Stand with them at a local protest. Volunteer with them on a campaign. Donate to their causes. And vote in every election for candidates who will support reproductive rights.,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",11515,1534,75,1084,False,,1617175430900994051,
1617175430900994051,Sun Jan 22 15:00:43 +0000 2023,"On what would have been the 50th anniversary of Roe v. Wade, we’re reminded that progress can move backward. And that means we’ve got to recommit to doing our part to protect and expand reproductive rights for families today — and for generations to come.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",104467,16468,1218,12291,False,,,
1616587330701123584,Sat Jan 21 00:03:49 +0000 2023,"Prime Minister @JacindaArdern has guided New Zealand through crises and seized opportunities by leading with foresight, integrity and empathy. Her country is better off because of her remarkable leadership—and the rest of us are too. https://t.co/3Mx2iYCnsE",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",105781,8631,1057,9555,False,,,
1616557042625400848,Fri Jan 20 22:03:27 +0000 2023,"Proud to see @SecBlinken visiting my hometown of Chicago! The Ukrainian community has always been a big part of what makes our city special—and today, with Ukraine on democracy’s frontline, that's as true as it's ever been.",SecBlinken,Secretary Antony Blinken,1917140,48,4257,True,False,,4782,731,33,374,False,,,1616496394814251010
1616519132035403776,Fri Jan 20 19:32:49 +0000 2023,All this while solidifying our alliances and offering a guiding hand during a time of increasing global conflict and upheaval. I’m grateful for all that President Biden and Vice President Harris have done for the American people. And I know they’re just getting started.,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",7187,1082,35,449,False,,1616519130965835781,
1616519130965835781,Fri Jan 20 19:32:48 +0000 2023,"And for the first time in nearly 30 years, Congress was able to pass significant gun safety legislation to help save lives.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",7635,947,18,257,False,,1616519129778847758,
1616519129778847758,Fri Jan 20 19:32:48 +0000 2023,"Under the leadership of the Biden-Harris administration, our economy has added more than 10.7 million jobs. President Biden also worked across the aisle to rebuild our infrastructure and invest in American manufacturing.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",5393,800,16,240,False,,1616519128390459392,
1616519128390459392,Fri Jan 20 19:32:48 +0000 2023,They’ve strengthened the Affordable Care Act. They’ve lowered health care costs for seniors. They’ve capped the costs of insulin. They’ve distributed hundreds of millions of free vaccines.,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",5160,808,21,345,False,,1616519126469742592,
1616519126469742592,Fri Jan 20 19:32:47 +0000 2023,Today marks two years since the Biden-Harris administration began. I’ve been reflecting on how fortunate we’ve been to have the steady leadership of @POTUS and @VP—and all the public servants working to deliver for folks across the country. https://t.co/6w23hOPdnt,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",96437,10893,1246,14378,False,,,
1615771022862548995,Wed Jan 18 18:00:06 +0000 2023,"Applications are now open for our new @ObamaFoundation Leaders USA program.

We're looking for passionate emerging leaders from every corner of the country, ages 24 to 45, who are making an impact in their community.

I hope you'll apply by February 3 at https://t.co/xH55hkIkMI. https://t.co/4RuS240Wd4",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",5739,1187,47,599,False,,,
1615348849240834048,Tue Jan 17 14:02:32 +0000 2023,"Happy birthday, @MichelleObama. You make every day brighter — and somehow keep looking better! https://t.co/hJwQy4YCSm",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",334384,17179,1438,9238,False,,,
1615100038409248769,Mon Jan 16 21:33:50 +0000 2023,"Today we pay tribute to the extraordinary life and legacy of Dr. King, and reflect on the lessons he taught us. Thanks to everyone who joined the @ObamaFoundation to lend a hand in Chicago. https://t.co/06Xb4aRFAJ",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",17326,1869,54,656,False,,,
1614012089315610636,Fri Jan 13 21:30:43 +0000 2023,"If you need to get covered, head over to https://t.co/DEjP7PTKgn. Open enrollment ends this Sunday, January 15.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",4452,922,33,289,False,,1614012087159726081,
1614012087159726081,Fri Jan 13 21:30:43 +0000 2023,I’ll always be proud to have my name associated with a program that’s helping folks get the health care they need.  https://t.co/mnOTx4jdOA,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",15942,1679,108,1553,False,,,
1613574125838110721,Thu Jan 12 16:30:25 +0000 2023,"This week, Illinois joined states across the country in passing a historic gun violence prevention package. This would not have been possible without the work of grassroots organizers, survivors and their families, and lawmakers who channeled their anguish into bold action.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",28324,3787,326,5000,False,,,
1613236215121346560,Wed Jan 11 18:07:40 +0000 2023,"Through new humanitarian sponsorship programs, vulnerable newcomers can now find safety in the U.S. with the support of a sponsor.

Become a sponsor and offer families forced to flee their homes a pathway to safety.

Get started today. Visit https://t.co/44IBYInezy 

#BeAWelcomer https://t.co/1Tt6GQWKeO",welcomeus,Welcome.US,9490,203,1192,False,False,,1218,368,13,205,True,,,
1613196541765763074,Wed Jan 11 15:30:01 +0000 2023,"Nearly 16 million people have signed up for coverage through the Affordable Care Act since the start of open enrollment. That’s 16 million folks getting the dignity that affordable care provides.

It’s not too late to join them: head to https://t.co/v3QBMxaPaR, sign up by Jan 15. https://t.co/Pht51LcB12",POTUS,President Biden,30145597,13,5849,True,False,,14425,3097,145,2631,True,,,
1612941621959573507,Tue Jan 10 22:37:04 +0000 2023,"If you haven't already, I hope you’ll take some time to watch Descendant on @Netflix. It's an important documentary that shares the story of the descendants of the Clotilda, the last known ship carrying enslaved folks from Africa, as they uncover the truth about the past. https://t.co/GQGDoGvwKQ",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",8728,1363,83,360,False,399625.0,1612941617320656896,
1612941617320656896,Tue Jan 10 22:37:03 +0000 2023,"Last fall, visual artist Adam Davis captured tintype photos of the descendants of Africatown during the premiere of the @HGMedia documentary Descendant. He recently took one of me, too. These photos were inspired by the images taken of a Clotilda survivor, Cudjoe Lewis. https://t.co/ocXP8K8AkZ",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",17751,1665,76,706,False,,,
1612872101228052482,Tue Jan 10 18:00:49 +0000 2023,"I was lucky to grow up surrounded by relatives—grandparents, aunties, uncles, and more—with stories to tell and a willingness to share them. Through these conversations, I learned that I was the descendant of slaves and that my grandfather’s grandmother lived her life in bondage. https://t.co/CzE8QdB9xs",MichelleObama,Michelle Obama,22247220,17,2212,True,False,"Washington, DC",29725,2077,100,722,True,,,
1612611495560417280,Tue Jan 10 00:45:16 +0000 2023,"The entire world has a stake in the success of Brazil’s democracy. Together, we must reject any effort to overturn or disrupt the will of the Brazilian people and affirm the peaceful transfer of power as a cornerstone of democracy.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",180876,18387,2171,18401,False,,,
1610297526477025288,Tue Jan 03 15:30:22 +0000 2023,"15 years ago today, our campaign won the Iowa caucuses. I’ll always be grateful to the people who organized across the state, and built the relationships that made it all possible.

I recently sat down with six organizers to talk about that time and what they’ve been up to since. https://t.co/2fghTvMdLn",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",20939,2324,233,1621,False,817427.0,,
1609550132588036102,Sun Jan 01 14:00:30 +0000 2023,"Happy New Year! 

In 2022, people around the world helped change their communities for the better. Let's keep it up in 2023. We’ve still got a lot of work to do, but I’ll be right there with you. 

Here's to a happy, healthy, and peaceful new year.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",79586,6417,289,4336,False,,,
1609260211721875456,Sat Dec 31 18:48:27 +0000 2022,"The work the @ObamaFoundation did in 2022 makes me hopeful for the future.

From supporting the next generation of leaders to strengthening democracy around the world, we've made a lot of progress this year.

Take a look: https://t.co/gH86QX68cP",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",16725,2244,164,1699,False,738571.0,,
1608562412323762176,Thu Dec 29 20:35:39 +0000 2022,"Pelé was one of the greatest to ever play the beautiful game. And as one of the most recognizable athletes in the world, he understood the power of sports to bring people together. Our thoughts are with his family and everyone who loved and admired him. https://t.co/urGRDePaPv",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",524638,35267,1052,3558,False,,,
1607411252409556993,Mon Dec 26 16:21:21 +0000 2022,"Michelle and I send our best wishes to families celebrating Kwanzaa this holiday season. Today begins a week-long celebration of African-American heritage and culture. As folks gather to light the Kinara, we hope you have a happy Kwanzaa. https://t.co/zgsyugVPYE",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",29694,2822,174,1931,False,,,
1607022409160458240,Sun Dec 25 14:36:14 +0000 2022,"Merry Christmas, everybody! One of the best parts of the holiday season is getting to spend time with the special people in our lives. I hope you all have a wonderful and joyful Christmas. https://t.co/RiEJRg0HkI",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",368963,17276,1177,10957,False,,,
1606432044602605568,Fri Dec 23 23:30:20 +0000 2022,"I always enjoy sharing my end of year music playlist with all of you — and this year we heard a lot of great songs. Here are some of my favorites. 

Are there any songs or artists I should check out? https://t.co/qkwm4UOzMD",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",146250,14573,13467,9684,False,,,
1606356531385143297,Fri Dec 23 18:30:16 +0000 2022,I saw some great movies this year – here are some of my favorites. What did I miss? https://t.co/vsgEmc8cn8,BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",73688,7168,4490,6221,False,,,
1606303906211979269,Fri Dec 23 15:01:09 +0000 2022,"I always look forward to sharing my lists of favorite books, movies, and music with all of you.
 
First up, here are some of the books I read and enjoyed this year. Let me know which books I should check out in 2023. https://t.co/NuGA7dDz9G",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",41039,4740,902,2126,False,,,
1605665894155186176,Wed Dec 21 20:45:55 +0000 2022,"I grew up watching Franco Harris, and had the honor of getting to know him years later. He was an extraordinary man on and off the field, and will be missed. Our thoughts go out to his family and all of Steeler Nation.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",21422,1900,88,640,False,,,
1604604972338905089,Sun Dec 18 22:30:12 +0000 2022,"Congrats to Argentina and to the GOAT, Lionel Messi, for an amazing World Cup victory.",FIFAWorldCup,FIFA World Cup,12460329,623,34211,True,False,,322797,40973,2693,3065,False,,,1604548408542318593
1604590113836744704,Sun Dec 18 21:31:09 +0000 2022,"Michelle and I send our warmest wishes to everyone celebrating Hanukkah. At a time when antisemitism is on the rise around the world, let’s remember that the light of hope will always shine brighter than hate. From my family to yours, Chag Sameach!",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",97667,8145,369,5377,False,,,
1603050254789922818,Wed Dec 14 15:32:18 +0000 2022,"But in the 10 years since, the families of Sandy Hook have taken unimaginable sorrow and channeled it into a righteous cause—setting an example of strength and resolve. Take a moment to learn more about them and how you can help at https://t.co/pQ4FRPyRSH.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",14880,2209,40,525,False,,1603050252285927424,
1603050252285927424,Wed Dec 14 15:32:18 +0000 2022,"I consider December 14th, 2012 the single darkest day of my presidency. The news from Sandy Hook Elementary was devastating, a visceral blow, and like so many others, I felt not just sorrow but anger at a world that could allow such things to happen. https://t.co/Y2log7FBaH",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",88535,14651,908,4948,False,,,
1600907621279596544,Thu Dec 08 17:38:14 +0000 2022,"It’s a landmark moment in the fight for equality, and a tribute to the generations of Americans whose example and advocacy have done more than any law to change hearts and minds.

This is their victory, and a powerful reminder that, together, we can continue to perfect our union.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",8355,874,47,449,False,,1600907620113682435,
1600907620113682435,Thu Dec 08 17:38:14 +0000 2022,"By mandating the federal recognition of same-sex marriages, the Respect for Marriage Act brings us closer to preserving the fundamental right of every American to marry who they love.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",10733,1308,71,591,False,,1600907618859376641,
1600907618859376641,Thu Dec 08 17:38:14 +0000 2022,"In 2015, when the Supreme Court recognized the Constitutional right to marriage equality, I said that progress often comes in small increments. Then there are days when slow, steady effort is rewarded with justice that arrives like a thunderbolt.

Today is one of those days.",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",30945,3820,211,3533,False,,,
1600870440591036416,Thu Dec 08 15:10:30 +0000 2022,Grateful for the long-overdue release of Brittney Griner today from Russian custody. Kudos to @POTUS and his administration for the difficult diplomatic work involved to make it happen. We’re looking forward to having Brittney back home.,POTUS,President Biden,30145597,13,5849,True,False,,51150,5691,813,14018,False,,,1600841306560937986
1600519935020736513,Wed Dec 07 15:57:43 +0000 2022,"Last night, President @BarackObama joined @SandyHook families to honor the 20 precious children and 6 brave adults who were killed ten years ago and pay tribute to the work their families have done to channel their grief into action. https://t.co/G5vY1rOAkO",ObamaFoundation,The Obama Foundation,1116241,88,3149,True,False,,9952,1879,83,517,True,,,
1600364778626568193,Wed Dec 07 05:41:11 +0000 2022,"Once again, Georgians have proven that when it comes time to vote, they’ll show up and vote for a leader who will fight for them. Congratulations, @ReverendWarnock!",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",90078,8904,425,7090,False,,,
1600256742192910336,Tue Dec 06 22:31:53 +0000 2022,"Vote for @ReverendWarnock. 

Vote today to build on the work of people like John Lewis and Ann Nixon Cooper who paved the way for us. 

Vote to build a better future for the next generation. https://t.co/SRPhjFLzGA https://t.co/N0wLBhQ8XO",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",13555,2084,194,1159,False,345811.0,,
1600241195833511936,Tue Dec 06 21:30:06 +0000 2022,"Georgia, it’s time to get out and vote to re-elect @ReverendWarnock. 

Make sure to get your family, friends, and neighbors out to vote, too. 

Find your polling location at https://t.co/SRPhjFuwEA. https://t.co/oDMv7pv6Gc",BarackObama,Barack Obama,133043376,562688,16792,True,False,"Washington, DC",12850,2306,128,1185,False,288224.0,,
